popularity,budget,revenue,original_title,director,keywords,runtime,genres,production_companies,release_date,vote_average,release_year
0.892862,30000000,11146270,For Love or Money,Barry Sonnenfeld,hotel|lover (female)|concierge|deception|mistress,94,Comedy|Romance,Universal Studios|Imagine Entertainment,10/1/93,5.4,1993
0.885824,30000000,36516012,Carlito's Way,Brian De Palma,prison|1970s|puerto rican|release from prison|criminal past,144,Action|Crime|Drama|Thriller,Universal Pictures|Epic Productions|Bregman/Baer Productions,11/10/93,7.4,1993
0.873616,25000000,133752825,Hot Shots! Part Deux,Jim Abrahams,swordplay|secret agent|liberation of hostage|saddam hussein|parody,86,Action|Comedy|War,Twentieth Century Fox Film Corporation|Sidley Wright & Associates,5/21/93,6.1,1993
0.853733,12500000,12281551,True Romance,Tony Scott,father-son relationship|film producer|mexican standoff|loss of father|los angeles,120,Action|Thriller|Crime|Romance,Davis-Films|August Entertainment|Warner Bros.|Morgan Creek Productions,9/9/93,7.3,1993
0.834235,42000000,20844907,Super Mario Bros.,Annabel Jankel|Rocky Morton,saving the world|brother brother relationship|royalty|dinosaur|based on video game,104,Adventure|Comedy|Family|Fantasy,Hollywood Pictures|Cinergi Pictures Entertainment|Allied Filmmakers|Walt Disney|Nintendo,5/27/93,4.0,1993
0.830934,38000000,57319029,Sister Act 2: Back in the Habit,Bill Duke,musical|monastery,107,Music|Comedy,Touchstone Pictures,12/9/93,5.8,1993
0.815631,0,12136938,Judgment Night,Stephen Hopkins,chicago|drug dealer|boxing match|escape|one night,110,Action|Thriller|Crime,Largo Entertainment|JVC Entertainment Networks,10/15/93,6.4,1993
0.796639,45000000,195268056,The Pelican Brief,Alan J. Pakula,judge|professor|mission of murder|supreme court,141,Action|Mystery|Thriller,Warner Bros.,12/16/93,6.2,1993
0.794564,30000000,53898845,The Three Musketeers,Stephen Herek,paris|musketeer,105,Action|Adventure|Comedy,Walt Disney Pictures|Caravan Pictures,11/11/93,5.9,1993
0.789429,22000000,10696210,RoboCop 3,Fred Dekker,cyborg|dystopia|police|sequel|policeman,104,Action|Adventure|Crime|Science Fiction|Thriller,Orion Pictures,11/5/93,4.2,1993
0.787932,11000000,30000000,What's Eating Gilbert Grape,Lasse HallstrÃ¶m,brother brother relationship|mentally disabled|iowa|widow|dysfunctional family,118,Romance|Drama,Paramount Pictures,12/17/93,7.4,1993
0.787414,35000000,117270765,Dennis the Menace,Nick Castle,babysitter,94,Family|Comedy,Hughes Entertainment|Warner Bros. Family Entertainment|Warner Bros.,6/23/93,5.8,1993
0.76151,9000000,2395231,Kalifornia,Dominic Sena,california|journalist|journalism|photographer|highway,117,Thriller|Crime,Propaganda Films|Kouf/Bigelow Productions,9/1/93,6.3,1993
0.756988,22000000,17287898,A Bronx Tale,Robert De Niro,gambling|father-son relationship|black people|italo-american|italian,121,Drama|Crime,HBO Films|Savoy Pictures,9/14/93,7.2,1993
0.755397999999999,13500000,11285588,Manhattan Murder Mystery,Woody Allen,investigation|black comedy|independent film|neighbor|three word title,104,Comedy|Crime|Mystery|Thriller,TriStar Pictures,8/18/93,6.9,1993
0.750847,25000000,40903593,Falling Down,Joel Schumacher,detective|homophobia|desperation|heart attack|vandalism,113,Crime|Drama|Thriller,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,2/26/93,7.0,1993
0.750456,0,32416586,The Sandlot,David M. Evans,sport|fence|baseball glove|lip flubby|steak on black eye,101,Comedy|Family,20th Century Fox,4/7/93,7.1,1993
0.743875,42000000,270248367,The Firm,Sydney Pollack,fbi|law|tennessee|lawyer|law firm,154,Drama|Mystery|Thriller,Paramount Pictures|Mirage Enterprises|Davis Entertainment,6/30/93,6.5,1993
0.743063,15000000,10611160,The Dark Half,George A. Romero,sheriff|pseudonym|author|family|high toned,122,Mystery|Horror,Orion Pictures|George A. Romero Productions,4/23/93,4.9,1993
0.711412,0,0,Nowhere to Run,Robert Harmon,prisoner|fight|liberation|shelter,94,Action|Adventure|Drama|Thriller,Columbia Pictures,1/15/93,5.6,1993
0.710505,28000000,39514713,Hocus Pocus,Kenny Ortega,witch|halloween|salem|trick or treating|spellcasting,96,Comedy|Family|Fantasy,Walt Disney Pictures,7/16/93,6.1,1993
0.707901,0,0,Point of No Return,John Badham,assassin|death penalty|doomed man|lethal injection,108,Crime|Drama|Thriller,Warner Bros.|Art Linson Productions,3/19/93,6.3,1993
0.683387,13000000,65796862,In the Name of the Father,Jim Sheridan,bomb|prison|father-son relationship|1970s|faith,133,Drama,Universal Pictures|Hell's Kitchen Films,12/12/93,7.4,1993
0.682902999999999,13000000,428868,Body Snatchers,Abel Ferrara,military base|toxic|sleeping|extraterrestrial invasion|extraterrestrial life form,87,Horror|Science Fiction|Thriller,Warner Bros. Pictures|Dorset Productions|Robert H. Solo Productions,6/9/93,5.5,1993
0.666908,20000000,153698625,Free Willy,Simon Wincer,social work|social worker|human being-animal relationship|whale|freedom,112,Family|Adventure,Canal Plus|Regency Enterprises|Alcor Films|Warner Bros.|Donner/Shuler-Donner Productions,7/16/93,5.9,1993
0.665972999999999,0,11081586,Mad Dog and Glory,John McNaughton,fistfight|police|life-saver|cop|singing,96,Comedy|Crime|Romance|Drama,Universal Pictures|Mad Dog Productions,3/5/93,5.3,1993
0.657479,0,36448200,Son in Law,Steve Rash,college|thanksgiving|farm|liar|pancreas,95,Comedy|Drama|Romance,Hollywood Pictures,7/2/93,5.9,1993
0.653566,0,0,The Vanishing,George Sluizer,buried alive,109,Thriller|Drama|Mystery,Twentieth Century Fox Film Corporation,2/5/93,5.9,1993
0.642039999999999,0,0,Joshua Tree,Vic Armstrong,sports car|revenge|escape|dirty cop|crime,106,Action|Thriller,Stone Group Pictures|Epico Productions|Horned Toad Productions,8/4/93,5.3,1993
0.639452999999999,0,4104962,This Boyâ€™s Life,Michael Caton-Jones,single parent|jealousy|opression|seattle|car mechanic,115,Drama,Warner Bros.|Knickerbocker Films,4/9/93,6.7,1993
0.636582,30,0,Striking Distance,Rowdy Herrington,philadelphia|boat|observer|serial killer|homicide detective,102,Crime|Action|Mystery|Thriller,Columbia Pictures Industries|Columbia Films S.A.,9/17/93,5.3,1993
0.634017,7000000,116700000,The Piano,Jane Campion,love triangle|scotland|mother|adultery|sexuality,121,Romance|Drama,New South Wales Film & Television Office|The Australian Film Commission|CiBy 2000|Jan Chapman Productions,5/19/93,6.8,1993
0.625238,35000000,18635620,Geronimo: An American Legend,Walter Hill,apache|historical figure|historical|cavalry|american indian,115,Action|Drama|Western,Columbia Pictures,12/10/93,6.1,1993
0.62502,35000000,0,Bound by Honor,Taylor Hackford,juvenile prison|artist|jail|east l.a.|hood,180,Action|Crime|Drama|Thriller,Hollywood Pictures,2/5/93,7.7,1993
0.624363,0,0,Homeward Bound: The Incredible Journey,Duwayne Dunham,cat|travel|dog,84,Adventure|Comedy|Drama|Family,Walt Disney Pictures,2/3/93,6.6,1993
0.613093999999999,8000000,0,Much Ado About Nothing,Kenneth Branagh,shakespeare|bachelor|new love|rage and hate|lover,111,Drama|Comedy|Romance,Renaissance Films|American Playhouse Theatrical Films,5/7/93,6.9,1993
0.611772,17000000,44456478,The Good Son,Joseph Ruben,suspense|business trip|child psychiatrist|fratricide|opening in the ice,87,Drama|Horror|Thriller,Twentieth Century Fox Film Corporation,9/24/93,6.2,1993
0.602268,0,47965000,Wayne's World 2,Stephen Surjik,love of one's life|tv show|talk show|tv series|kiss,95,Comedy,Paramount Pictures,12/10/93,5.7,1993
0.595221,18000000,74189677,Hard Target,John Woo,new orleans|mercenary|hunting human beings|money|drifter,97,Action|Adventure|Crime|Thriller,Universal Pictures|Renaissance Pictures|Alphaville Films,8/20/93,5.9,1993
0.574693,11500000,23237911,The Remains of the Day,James Ivory,newspaper|butler|country house|loyalty|flower,134,Drama|Romance,Columbia Pictures|Merchant Ivory Productions,11/5/93,7.1,1993
0.565312,6000000,5617391,Batman: Mask of the Phantasm,Bruce Timm|Eric Radomski,super powers,76,Animation|Action|Adventure|Family,DC Comics|Warner Bros. Animation,12/25/93,7.2,1993
0.56486,34000000,32255440,The Age of Innocence,Martin Scorsese,upper class|new york|lover|countess|lawyer,139,Drama|Romance,Columbia Pictures,9/17/93,6.7,1993
0.563653,0,0,Trois couleurs : Bleu,Krzysztof KieÅ›lowski,paris|composer|pain|loss of husband|to compose,98,Drama|Music|Mystery,France 3 CinÃ©ma|CED Productions,1/10/93,7.5,1993
0.559697,0,0,Rising Sun,Philip Kaufman,japan|usa|corruption|detective|journalist,125,Action|Drama|Thriller,Twentieth Century Fox Film Corporation|Walrus & Associates,7/30/93,5.8,1993
0.546652,0,0,Fearless,Peter Weir,grief|disaster|guilt|mental health,122,Drama,Spring Creek Productions|Warner Bros.,10/15/93,6.5,1993
0.538484,0,0,Another Stakeout,John Badham,staatsanwÃ¤ltin|cops|gangster|stakeout|police stakeout,105,Action|Comedy,Touchstone Pictures,7/22/93,4.9,1993
0.523397,0,63000000,Dave,Ivan Reitman,coma|white house|u.s. president|apoplectic stroke|doppelganger,110,Comedy,Donner/Shuler-Donner Productions|Warner Bros.|Northern Lights Entertainment,5/7/93,6.2,1993
0.521073,0,0,Needful Things,Fraser Clarke Heston,sheriff|based on novel|small town|strangeness|manipulation,120,Action|Drama|Horror|Thriller,New Line Cinema|Castle Rock Entertainment,8/27/93,6.0,1993
0.519349,32000000,36733909,Alive,Frank Marshall,rugby|stranded|survival|plane wreck|plane crash,120,Action|Adventure|Drama|Thriller,Paramount Pictures|Touchstone Pictures,1/15/93,6.7,1993
0.510931999999999,0,46405336,Malice,Harold Becker,married couple|insurance fraud|boarder|suspense|child wish,107,Drama|Crime,Columbia Pictures|New Line Cinema|Castle Rock Entertainment|Nelvana Limited,9/29/93,6.0,1993
0.504682,0,18994653,Sniper,Luis Llosa,fistfight|waterfall|jungle|marine|sniper rifle,98,Action|Drama|Thriller,TriStar Pictures|Iguana Producciones|Baltimore Pictures|Sniper Productions,1/29/93,6.1,1993
0.504169,3000000,15,Jason Goes to Hell: The Final Friday,Adam Marcus,series of murders|jason vorhees,87,Horror|Thriller,New Line Cinema|Sean S. Cunningham Films,8/13/93,3.9,1993
0.502196,0,140081992,Sommersby,Jon Amiel,southern u.s.|wife husband relationship|amnesia|war veteran|return,109,Drama|Thriller|Mystery|Romance,Canal Plus|Regency Enterprises|Alcor Films,2/5/93,5.9,1993
0.497622,0,0,Grumpy Old Men,Donald Petrie,retiree|old friends|aftercreditsstinger|duringcreditsstinger|ice fishing,103,Comedy|Family|Romance,Warner Bros.|Lancaster Gate|John Davis,12/25/93,6.4,1993
0.490013,8,27,National Lampoon's Loaded Weapon 1,Gene Quintano,cocaine|police|spoof|los angeles,84,Comedy,New Line Cinema,2/4/93,5.5,1993
0.48588,0,0,Look Who's Talking Now!,Tom Ropelewski,siblings|monolog|puppy|dog|family,96,Romance|Comedy|Family,TriStar Pictures,11/5/93,4.8,1993
0.485211,12000000,22750363,Rudy,David Anspaugh,american football|biography|sport|family relationships|aspiration,114,Drama,TriStar Pictures,9/17/93,7.2,1993
0.483156,22000000,0,Shadowlands,Richard Attenborough,bachelor|stroke of fate|brother|oxford|author,131,Drama|Romance,Shadowlands Productions|Savoy Pictures,12/25/93,6.8,1993
0.483052,0,3200000,Splitting Heirs,Robert Young,black comedy|inheritance|incest,87,Comedy|Foreign,Universal Pictures|Prominent Features,4/2/93,3.4,1993
0.480183,0,0,Coneheads,Steve Barron,extraterrestrial technology|alien life-form|space invasion,88,Comedy|Science Fiction|Family,Paramount Pictures,7/23/93,4.8,1993
0.475609,15000000,118243066,Beethoven's 2nd,Rod Daniel,holdings|sell|puppy|st. bernard's dog,89,Family|Comedy,Universal Pictures|Northern Lights Entertainment,12/14/93,5.0,1993
0.467083,0,25000000,Gettysburg,Ronald F. Maxwell,civil war|troops|independence day|army|battle,254,War|Drama|History,TriStar Television|Esparza / Katz Productions,10/8/93,6.4,1993
0.455445,0,6110979,Short Cuts,Robert Altman,suicide|loss of son|helicopter|cheating|fishing,187,Comedy|Drama,Fine Line Features|Spelling Entertainment|Avenue Entertainment,9/5/93,5.9,1993
0.453557,20000000,11585483,So I Married an Axe Murderer,Thomas Schlamme,butcher|sister|murder|scottish|axe murder,93,Comedy|Crime|Romance,TriStar Pictures,7/30/93,6.2,1993
0.450208,25000000,6,The House of the Spirits,Bille August,central and south america|violence in family|farm worker|farm|coup d'etat,140,Romance|Drama,Det Danske Filminstitut|Spring Creek Productions|Eurimages|Costa do Castelo Filmes|Neue Constantin Film,10/19/93,6.7,1993
0.449066,0,7770731,Sirens,John Duigan,female nudity|pastor|married couple|seduction|painting,98,Comedy|Drama,Miramax Films|Sarah Radclyffe Productions - Sirens Limited|British Screen Finance Ltd|Samson Productions II,10/1/93,5.4,1993
0.448437,0,0,Weekend at Bernie's II,Robert Klane,re animate|conga|dancing corpse|yanked off bikini top,97,Comedy,TriStar Pictures|Artimm,7/9/93,5.2,1993
0.433773,0,0,Naked,Mike Leigh,reference to the book of revelation,131,Comedy|Drama,Thin Man Films,9/14/93,6.8,1993
0.41174,0,0,Babylon 5: The Gathering,Richard Compton,galaxy|alien life-form|war|killer|space centre,89,Science Fiction|Action|Adventure,Babylonian Productions|Synthetic Worlds|Rattlesnake Productions,2/22/93,6.6,1993
0.410092,38000000,266614059,Indecent Proposal,Adrian Lyne,gambling|adultery|love of one's life|shortage of money|millionaire,117,Drama,Paramount Pictures,4/7/93,5.6,1993
0.409135,19000000,0,Arizona Dream,Emir Kusturica,flying|arizona|car dealer|american dream|self-discovery,142,Fantasy|Comedy|Drama|Romance,Hachette PremiÃ¨re|Canal+|Constellation|Union GÃ©nÃ©rale CinÃ©matographique (UGC),1/6/93,7.1,1993
0.406511,10000000,0,Romeo Is Bleeding,Peter Medak,police operation|sex addiction|police|mafia boss|suspense,100,Action|Crime|Drama|Thriller,Working Title Films|Polygram Filmed Entertainment|Hilary Henkin,9/13/93,5.6,1993
0.397807,3500000,27900000,Menace II Society,Albert Hughes|Allen Hughes,black people|drug dealer|ghetto|weapon|delinquency,97,Drama|Action|Crime,New Line Cinema,5/26/93,7.1,1993
0.396185,12,0,The Tommyknockers,John Power,ufo|alien,181,Horror|Science Fiction,Konigsberg/Sanitsky Company,5/9/93,4.9,1993
0.394817,30000000,13273595,Body of Evidence,Uli Edel,sex|infidelity|eroticism|nudity|seduction,99,Drama|Thriller|Romance,Metro-Goldwyn-Mayer (MGM),1/15/93,4.4,1993
0.38774,0,27484464,My Life,Bruce Joel Rubin,baby|cancer|independent film|death|expectant mother,114,Drama|Romance,Columbia Pictures Corporation|Zucker Brothers Productions|Capella Films,11/12/93,5.9,1993
0.38106,33000000,0,Heaven & Earth,Oliver Stone,vietnam|vietnam war|biography|dog|immigrant experience,140,History|War|Action|Drama,Regency Enterprises|Warner Bros.,12/24/93,6.5,1993
0.323442,0,0,Sharpe's Rifles,Tom Clegg,napoleonic wars,102,Action|Adventure|History|War,Central|Picture Palace|Celtic Films Entertainment,5/5/93,4.5,1993
0.375887,0,24760338,The Man Without a Face,Mel Gibson,secret|suspicion|face transplant|friendship|boarding school,114,Drama,Icon Entertainment International|Warner Bros.,8/25/93,5.7,1993
0.375771,0,16589540,Heart and Souls,Ron Underwood,afterlife,104,Fantasy|Drama|Comedy|Science Fiction|Romance,Universal Pictures|Stampede Entertainment|Alphaville Films,8/13/93,6.2,1993
0.374068,8000000,2000000,Red Rock West,John Dahl,sheriff|wyoming|hitman|bag of money|films soleil,98,Crime|Drama|Thriller,Propaganda Films|PolyGram Filmed Entertainment,6/16/93,6.1,1993
0.175158999999999,0,0,What's Love Got to Do with It,Brian Gibson,price of fame|tina turner|black woman|cameo appearance by real life subject|african american music,118,Drama|Music,Touchstone Pictures,6/9/93,7.3,1993
0.362595,0,0,Six Degrees of Separation,Fred Schepisi,con man|new york city|art|art dealer,112,Mystery|Drama|Comedy,Metro-Goldwyn-Mayer (MGM)|New Regency Pictures|Maiden Movies,12/8/93,6.3,1993
0.39242,0,0,Amos & Andrew,E. Max Frye,press|bad cop,96,Action|Comedy,Columbia Pictures|New Line Cinema|Castle Rock Entertainment,3/5/93,4.8,1993
0.134756,900000,8556940,Leprechaun,Mark Jones,daughter|kobold|kleeblatt|north dakota|murder,92,Comedy|Horror|Thriller,Trimark Pictures,1/8/93,5.5,1993
0.238862,0,0,Body Bags,John Carpenter|Tobe Hooper|Larry Sulkis,baseball|anthology|mechanic|hair loss|horror anthology,94,Horror,Showtime Networks,8/7/93,5.3,1993
0.339873,0,53579269,Rookie of the Year,Daniel Stern,baseball|sport,103,Comedy|Family,Twentieth Century Fox Film Corporation,7/7/93,5.8,1993
0.337421,0,0,Fatal Instinct,Carl Reiner,spoof|private detective,91,Comedy,Metro-Goldwyn-Mayer (MGM),10/29/93,5.4,1993
0.333014,750000,0,Bad Boy Bubby,Rolf de Heer,nurse|cat|torture|buxom|groping,114,Crime|Drama,Australian Film Finance Corporation|Fandango|South Australian Film Corporation|Bubby Productions,9/1/93,7.1,1993
0.327666,0,0,And the Band Played On,Roger Spottiswoode,gay|aids|made for cable tv|hiv|doctor,140,Drama,HBO Films,9/11/93,4.4,1993
0.542485,0,0,The Secret Garden,Agnieszka Holland,based on novel|indian|servant|secret|garden,102,Fantasy|Drama|Family,American Zoetrope|Warner Bros.,8/13/93,7.0,1993
0.321865,35000000,4858139,Little Buddha,Bernardo Bertolucci,buddhist|tibet|reincarnation|buddha|siddhartha,140,Drama|History,Miramax Films,12/1/93,5.8,1993
0.320607,1500000,418961,Killing Zoe,Roger Avary,paris|prostitute|robbery|drug abuse|aids,96,Action|Crime|Drama|Thriller,Live Entertainment,10/1/93,5.8,1993
0.32051,0,0,Mr. Jones,Mike Figgis,depression|therapist|symphony|piano|psychiatrist patient relationship,114,Drama|Romance,TriStar Pictures|Rastar Films,10/8/93,5.5,1993
0.313792,14000000,27515786,Poetic Justice,John Singleton,loss of lover|sadness|los angeles|road movie,109,Drama|Romance,Columbia Pictures,7/23/93,6.8,1993
0.29896,0,9532895,Matinee,Joe Dante,florida|cold war|movie theater|premiere|bomb shelter,99,Comedy|Drama,Universal Pictures|Falcon Productions|Renfield Productions,1/29/93,6.0,1993
0.297843,0,7266383,Searching for Bobby Fischer,Steven Zaillian,chess|hustler|child prodigy|new york city,110,Drama,Mirage Enterprises,8/13/93,7.2,1993
0.293473,8000000,0,Even Cowgirls Get the Blues,Gus Van Sant,transvestism|lesbian|cowgirl|hitchhiking|lbgt,96,Western|Drama|Comedy|Romance,Fine Line Features,9/13/93,4.5,1993
0.288407,0,1499795,M. Butterfly,David Cronenberg,china|opera singer,101,Drama|Romance,Geffen Pictures|Warner Bros.,9/9/93,6.4,1993
0.286492,900000,6980986,Children of the Corn II: The Final Sacrifice,David Price,indian|possession,92,Horror|Mystery,Corn Cobb Productions|Dimension Films|Fifth Avenue Entertainment,1/29/93,4.7,1993
0.285641,0,5632086,Swing Kids,Thomas Carter,suicide|world war ii|musical|anti semitism|nazi resistance,112,Music|Drama,Hollywood Pictures|Touchwood Pacific Partners 1,3/5/93,7.1,1993
0.279635,0,23042200,The Program,David S. Ward,american football|sport,112,Drama,Touchstone Pictures,9/24/93,5.9,1993
0.269327,11000000,32861136,The Joy Luck Club,Wayne Wang,based on novel|mother daughter relationship|chinese|family|chinese american,139,Drama,Hollywood Pictures,9/8/93,6.8,1993
0.268507,22000000,0,Made in America,Richard Benjamin,car dealer|anonymity|high school|sperm donor,111,Comedy,Regency Enterprises|Warner Bros.,5/27/93,5.6,1993
0.262971,0,0,The Beverly Hillbillies,Penelope Spheeris,arkansas|oil|based on tv series|billionaire|hillbilly,93,Comedy,20th Century Fox,10/15/93,5.3,1993
0.261518,0,0,Cop and Â½,Henry Winkler,police|murder|drug|police shootout|laundry drying on clothes line,97,Action|Comedy|Family,Imagine Entertainment|Universal Pictures,4/2/93,5.1,1993
0.256768,0,18899204,Untamed Heart,Tony Bill,love|tragedy|orphan|baboon,102,Comedy|Drama|Romance,Metro-Goldwyn-Mayer (MGM),2/12/93,5.9,1993
0.512054,0,0,Warlock: The Armageddon,Anthony Hickox,armageddon|warlock,98,Fantasy|Horror|Science Fiction,Tapestry Films|Trimark Pictures,5/1/93,5.4,1993
0.240771,6000000,13609396,The Crush,Alan Shapiro,journalist|obsession|revenge|suspense|erotic thriller,89,Drama|Thriller,Warner Bros.|Morgan Creek Productions,4/2/93,5.9,1993
0.23906,19885552,19724334,Fire in the Sky,Robert Lieberman,based on novel|biography|police|woods|ufo,109,Drama|Horror|Thriller|Mystery,Paramount Pictures,3/12/93,6.4,1993
0.231644,0,9317021,We're Back! A Dinosaur's Story,Phil Nibbelink|Simon Wells|Dick Zondag|Ralph Zondag,prehistoric|dinosaur|prehistoric creature|prehistoric adventure|prehistoric times,64,Animation|Science Fiction|Family,Universal Studios|Amblin Entertainment|Amblimation,11/24/93,5.7,1993
0.246803,0,0,King of the Hill,Steven Soderbergh,marbles|elevator operator|bellboy|lock child|living alone,103,Drama,Gramercy Pictures,8/20/93,5.4,1993
0.230512,0,0,American Ninja 5,Bobby Gene Leonard,ninjas,102,Action|Thriller,Cannon Group|International Movie Service S.r.l.,1/1/93,4.2,1993
0.226302,0,0,"Double, Double, Toil and Trouble",Stuart Margolin,halloween|twins,96,Family,Dualstar Productions,10/30/93,6.1,1993
0.225616,0,0,Cronos,Guillermo del Toro,industrialist|scarab|invention|immortality|aging,94,Drama|Horror|Thriller,CNCAIMC,9/12/93,5.9,1993
0.210436,5000000,0,Cyborg 2,Michael Schroeder,cyborg|assassin|nudity|future|sequel,99,Action|Adventure|Science Fiction,Trimark Pictures|Anglo-American Film Corporation,11/24/93,3.5,1993
0.209795,0,0,Sing si lip yan,Wong Jing,martial arts|terrorist|boat|hostage|spoof,105,Action|Adventure|Comedy|Romance,Golden Harvest Company|Golden Way Films Ltd.|Paragon Films Ltd.,1/16/93,6.6,1993
0.200168,0,3418141,Father Hood,Darrell James Roodt,highway|police|road trip|based on true story|reporter,95,Action|Comedy|Family,Hollywood Pictures,8/27/93,5.9,1993
0.197668,0,194720,Zhong an zu,Kirk Wong,hostage|kidnapping|car chase,103,Action|Crime|Drama|Foreign|Thriller,Golden Harvest Company,6/24/93,6.5,1993
0.191825,0,12416686,Undercover Blues,Herbert Ross,baby|married couple|arms dealer|vacation|agent,90,Comedy|Crime,Metro-Goldwyn-Mayer (MGM),9/10/93,5.8,1993
0.191721,6000000,12974636,Man's Best Friend,John Lafia,killer|dog|mutated,97,Horror|Science Fiction|Thriller,New Line Cinema|Roven-Cavallo Entertainment,11/19/93,5.5,1993
0.190206,0,1796389,Boxing Helena,Jennifer Chambers Lynch,dream|nudity|suspense|unrequited love|kidnapping,107,Drama|Romance,Mainline Pictures,6/18/93,4.6,1993
0.181982,0,3956913,Fong Sai Yuk,Corey Yuen Kwai,kung fu,106,Adventure|Action|Comedy,Eastern Productions,3/4/93,7.1,1993
0.181726,14000000,0,The Thing Called Love,Peter Bogdanovich,country music,116,Music|Drama|Romance,Paramount Pictures,7/16/93,5.8,1993
0.181665,125000,0,Cannibal! The Musical,Trey Parker,musical,97,Comedy|History|Horror,Avenging Conscience|Troma Entertainment|Cannibal Films Ltd.,10/1/93,6.7,1993
0.174646,0,6574896,Once Upon a Forest,Charles Grosvenor,friendship|animal,71,Animation|Family|Adventure,Hanna-Barbera Productions,6/18/93,6.1,1993
0.152064,0,0,Just One of the Girls,Michael Keusch,cheerleader|role reversal|high school,91,Comedy,Entertainment Securities,9/13/93,6.4,1993
0.151355,30,0,The Meteor Man,Robert Townsend,street gang|hero|music teacher|supernatural powers|superhero,100,Fantasy|Action|Comedy|Science Fiction|Family,Metro-Goldwyn-Mayer (MGM)|Tinsel Townsend,8/6/93,4.8,1993
0.140785,14000000,63513743,Dragon: The Bruce Lee Story,Rob Cohen,life and death|martial arts|training|bruce lee,120,Drama|Action,Universal Pictures,5/7/93,6.9,1993
0.132556,0,0,The Snapper,Stephen Frears,pub|apparition|independent film|mother daughter relationship|irish,91,Comedy|Drama,Miramax Films|BBC Films,8/6/93,5.6,1993
0.13078,0,0,Mr. Nanny,Michael Gottlieb,nanny|wrestler,84,Family|Comedy|Action,New Line Cinema,10/8/93,5.2,1993
0.128982,2000000,54207,Return of the Living Dead 3,Brian Yuzna,gang|zombies,97,Horror|Romance|Science Fiction,Ozla Productions,10/1/93,5.6,1993
0.126597,0,0,Doppelganger,Avi Nesher,shower|nudity|nightmare|seduction|stalker,104,Horror|Mystery|Thriller,Planet Productions,3/1/93,5.5,1993
0.09373,0,0,The Adventures of Huck Finn,Stephen Sommers,southern accent|wanted man|lynch mob|reflection in water|lesson,108,Action|Adventure|Drama|Family,Walt Disney Pictures,4/2/93,6.6,1993
0.265865,0,0,å¤ªæžå¼ ä¸‰ä¸°,Yuen Woo-Ping,buddhism|monk|rebel|martial arts|emperor,96,Action|Comedy|Drama|Thriller,Golden Harvest Company|Eastern Productions,11/18/93,7.0,1993
0.118854,0,0,The Making of 'The Nightmare Before Christmas',,behind the scenes|stop motion animation|animation|making of,25,Documentary,Buena Vista Home Entertainment,10/3/93,7.5,1993
0.116288,0,0,My Boyfriend's Back,Bob Balaban,zombies|hen|graveyard|strapped down,85,Comedy|Romance,Touchstone Pictures,8/6/93,4.8,1993
0.27659,0,0,The Real McCoy,Russell Mulcahy,prison|master thief|motherly love|bank robbery,100,Action|Crime|Drama|Thriller,Universal Pictures,9/10/93,5.6,1993
0.418515,0,4916135,Surf Ninjas,Neal Israel,surfing|surf|ninjas,87,Action|Adventure|Comedy|Family,New Line Cinema,9/20/93,5.3,1993
0.276654,1000000,6933459,Xi yan,Ang Lee,gay|new york|father-son relationship|wife husband relationship|coming out,109,Comedy|Drama|Romance,Ang Lee Productions|Good Machine,8/4/93,6.8,1993
0.085248,68000,0,"Clean, Shaven",Lodge Kerrigan,schizophrenia|terror|sex|paranoia|adoption,79,Drama|Crime,DSM III|Warner Bros.,9/5/93,6.3,1993
0.085043,0,0,AcciÃ³n mutante,Ãlex de la Iglesia,terrorist|mutant|future,94,Action|Comedy|Science Fiction,CiBy 2000|El Deseo S.A.,2/3/93,5.6,1993
0.03797,0,17953778,CB4,Tamra Davis,rap|hip-hop|wheelchair|jeep|satire,89,Music|Comedy,Universal Pictures,3/12/93,6.5,1993
2.550704,4000000,205843612,The Jungle Book,Wolfgang Reitherman,indian|snake|lion|musical|feral child,78,Family|Animation|Adventure,Walt Disney Pictures,10/18/67,7.0,1967
2.22723,3000000,104397102,The Graduate,Mike Nichols,seduction|college|romance|wedding|older woman younger man relationship,106,Comedy|Drama|Romance,Embassy Pictures Corporation|Lawrence Turman,12/21/67,7.5,1967
1.975304,12000000,41744718,Casino Royale,Val Guest|Ken Hughes|John Huston|Joseph McGrath|Robert Parrish,scotland|casino|queen|intelligence|stutter,131,Adventure|Action|Comedy,Columbia Pictures Corporation|Famous Artists Productions,4/13/67,5.4,1967
1.554808,9500000,111584787,You Only Live Twice,Lewis Gilbert,london|japan|england|assassination|helicopter,117,Action|Thriller|Adventure,Eon Productions,6/12/67,6.2,1967
1.022408,2500000,50700000,Bonnie and Clyde,Arthur Penn,ambush|sheriff|waitress|prohibition|texas,111,Crime|Drama,Tatira-Hiller Productions|Warner Brothers/Seven Arts,7/18/67,7.6,1967
0.734072,0,0,Belle de jour,Luis BuÃ±uel,pornography|prostitute|adultery|double life|dual identity,101,Drama|Romance,Paris Films Productions|Five Films|Robert et Raymond Hakim,5/24/67,6.9,1967
0.678719,3000000,16217773,Cool Hand Luke,Stuart Rosenberg,prison|rebel|loss of mother|harassment|imprisonment,126,Crime|Drama,Warner Bros.|Jalem Productions,6/22/67,7.2,1967
